"epsilon.N","epsilon.S","Gamma_re","Gamma_ce","Eta_re.N","Eta_ce.N","Eta_re.S","Eta_ce.S","val.param.N","val.param.S","lrng.re.N","lrng.ce.N","lrng.re.S","lrng.ce.S","alfa.N","alfa.S","MSPE.GDP.N","MSPE.Y_ce.N","MSPE.Y_re.N","MSPE.GDP.S","MSPE.Y_ce.S","MSPE.Y_re.S","MSPE.all","seq"
2.2357,2.8817,0.0023,9e-04,0.4403,0.6636,0.0841,0.0151,1.0181,0.9876,-0.0357,0.0211,0.0445,-0.074,0.5836,0.6071,0.177746301400531,0.0325042678906573,0.00840457898487598,0.0457053121590163,0.117206060097516,0.00745054655424401,0.0648361778478068,19
