"epsilon.N","epsilon.S","Gamma_re","Gamma_ce","Eta_re.N","Eta_ce.N","Eta_re.S","Eta_ce.S","val.param.N","val.param.S","lrng.re.N","lrng.ce.N","lrng.re.S","lrng.ce.S","alfa.N","alfa.S","MSPE.GDP.N","MSPE.Y_ce.N","MSPE.Y_re.N","MSPE.GDP.S","MSPE.Y_ce.S","MSPE.Y_re.S","MSPE.all","seq"
1.6806,2.3586,-0.0102,-0.0046,0.383,0.6173,0.1218,0.0332,1.0557,0.8521,0.6724,0.3489,0.1174,-0.9256,0.5292,0.6813,0.149686726261882,0.0296978436364237,0.00982416694894363,0.0313791316230447,0.0525666833709371,0.00286896205778331,0.046003918983169,33
