"epsilon.N","epsilon.S","Gamma_re","Gamma_ce","Eta_re.N","Eta_ce.N","Eta_re.S","Eta_ce.S","val.param.N","val.param.S","lrng.re.N","lrng.ce.N","lrng.re.S","lrng.ce.S","alfa.N","alfa.S","MSPE.GDP.N","MSPE.Y_ce.N","MSPE.Y_re.N","MSPE.GDP.S","MSPE.Y_ce.S","MSPE.Y_re.S","MSPE.all","seq"
2.1624,2.8581,0.0054,0.0021,0.4939,0.6752,0.0642,0.0132,1.0547,1.0233,-0.0126,-0.0078,-0.0444,-0.0027,0.5793,0.6462,0.215786850432321,0.034307226695645,0.0127036656491971,0.0801726201065631,0.109749365575352,0.0115958031058526,0.0773859219274885,3
